Generation 30

New highest fitness: 4.5273187048732 (species 290)
Species 156 size: 3 -> 3
Species 165 size: 3 -> 3
Species 168 size: 2 -> 3
Species 176 size: 2 -> 2
Species 193 size: 3 -> 3
Species 196 size: 1 -> 0
Species 200 size: 3 -> 3
Species 201 size: 3 -> 3
Species 210 size: 3 -> 2
Species 213 size: 2 -> 3
Species 214 size: 2 -> 3
Species 224 size: 3 -> 3
Species 228 size: 4 -> 4
Species 232 size: 1 -> 0
Species 243 size: 1 -> 0
Species 248 size: 3 -> 3
Species 250 size: 1 -> 3
Species 251 size: 3 -> 3
Species 255 size: 7 -> 5
Species 258 size: 3 -> 2
Species 262 size: 3 -> 3
Species 266 size: 3 -> 3
Species 268 size: 3 -> 3
Species 270 size: 3 -> 2
Species 272 size: 3 -> 3
Species 273 size: 2 -> 3
Species 275 size: 4 -> 4
Species 277 size: 4 -> 3
Species 278 size: 1 -> 3
Species 280 size: 3 -> 3
Species 281 size: 2 -> 2
Species 282 size: 5 -> 3
Species 283 size: 2 -> 2
Species 284 size: 2 -> 2
Species 285 size: 3 -> 3
Species 286 size: 2 -> 0
Species 289 size: 3 -> 3
Species 290 size: 9 -> 4
Species 291 size: 1 -> 4
Species 292 size: 2 -> 3
Species 294 size: 2 -> 3
Species 298 size: 1 -> 5
Species 300 size: 3 -> 3
Species 302 size: 3 -> 3
Species 303 size: 4 -> 2
Species 306 size: 3 -> 3
Species 307 size: 1 -> 3
Species 308 size: 3 -> 2
Species 310 size: 3 -> 3
Species 311 size: 3 -> 3
Species 312 size: 1 -> 0
Species 313 size: 3 -> 2
Species 314 size: 2 -> 4
Species 315 size: 6 -> 4
Species 316 size: 1 -> 0
Species 317 size: 1 -> 3
Species 318 size: 1 -> 3
Species 319 size: 3 -> 3
Species 320 size: 1 -> 3
Species 321 size: 1 -> 3
Species 322 size: 3 -> 3
Species 323 size: 1 -> 0
Species 324 size: 1 -> 3
Species 325 size: 2 -> 4
Species: 258 creates subspecies 326
Species: 322 creates subspecies 327
Species: 272 creates subspecies 328
Number of species: 78 -> 66
